Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,45.530532684220184,46.16906936182742,45.530532684220184,46.15981674194336,4293200,0.0,0.0
2020-01-03 00:00:00-05:00,45.16036534307829,45.604565241250434,45.16036534307829,45.37321090698242,2728500,0.0,0.0
2020-01-06 00:00:00-05:00,44.72542790614523,45.16037171541451,44.69766298158816,45.13261032104492,4712100,0.0,0.0
2020-01-07 00:00:00-05:00,45.845185399513916,46.25236784287723,45.52128714508125,46.067283630371094,4667000,0.0,0.0
2020-01-08 00:00:00-05:00,45.539786008376716,46.26161392703807,45.512024618108306,45.94697189331055,2925200,0.0,0.0
2020-01-09 00:00:00-05:00,46.26161627883006,46.724324967823335,46.178328573603785,46.71506881713867,2874000,0.0,0.0
2020-01-10 00:00:00-05:00,47.362864847831,47.8163174163941,47.288829758162606,47.59421920776367,5373200,0.0,0.0
2020-01-13 00:00:00-05:00,48.112451314464515,48.59366524724997,48.084686392436275,48.40858459472656,4920700,0.0,0.0
2020-01-14 00:00:00-05:00,47.70526803378369,47.75153819946283,47.4091347372124,47.55720138549805,3395200,0.0,0.0
2020-01-15 00:00:00-05:00,47.547947516787055,47.59421768125207,47.26106684880435,47.353607177734375,3149400,0.0,0.0
2020-01-16 00:00:00-05:00,47.53868963500678,47.86258783484402,47.529437014525556,47.705265045166016,2269800,0.0,0.0
2020-01-17 00:00:00-05:00,47.61272302490027,47.770042278791585,47.52017917244625,47.75153350830078,1846200,0.0,0.0
2020-01-21 00:00:00-05:00,46.002499824454944,46.1042963070859,45.48426832042438,45.539791107177734,6423300,0.0,0.0
2020-01-22 00:00:00-05:00,46.26161321160253,46.465202620733976,45.9099536428309,46.15981674194336,4748200,0.0,0.0
2020-01-23 00:00:00-05:00,45.363958812275904,46.18757968697886,45.34545004169767,46.13205337524414,4581700,0.0,0.0
2020-01-24 00:00:00-05:00,45.928463002004385,45.98398578239485,45.06782460408261,45.280670166015625,4248300,0.0,0.0
2020-01-27 00:00:00-05:00,42.92086170067304,44.142412434647255,42.80980906653912,43.88329315185547,9271000,0.0,0.0
2020-01-28 00:00:00-05:00,44.003595235415915,44.86423367189085,43.86478474803464,44.623626708984375,7210600,0.0,0.0
2020-01-29 00:00:00-05:00,45.82666580665717,45.86368334645697,45.373209769576725,45.83591842651367,6089200,0.0,0.0
2020-01-30 00:00:00-05:00,44.52183100542902,45.53978871795733,44.49406961350883,45.41948699951172,5431100,0.0,0.0
2020-01-31 00:00:00-05:00,44.3552549869097,44.401525149539594,43.98508662549627,44.33674621582031,5588800,0.0,0.0
2020-02-03 00:00:00-05:00,45.123348065815094,45.84517599347302,45.02155512349989,45.75263214111328,5344100,0.0,0.0
2020-02-04 00:00:00-05:00,47.51093154249739,47.75153852377542,47.2888298034668,47.2888298034668,4850900,0.0,0.0
2020-02-05 00:00:00-05:00,47.61272291646688,47.70526323852313,46.502221400856776,47.0482177734375,5240500,0.0,0.0
2020-02-06 00:00:00-05:00,47.46465921742697,47.76079250253896,47.15001716072208,47.5849609375,3259800,0.0,0.0
2020-02-07 00:00:00-05:00,47.28882387112633,47.4553992719557,47.048216920032225,47.2425537109375,4114900,0.0,0.0
2020-02-10 00:00:00-05:00,47.25181650296273,48.1864865788306,47.196290184819,48.08469009399414,3547500,0.0,0.0
2020-02-11 00:00:00-05:00,48.79725449275861,49.27847191915969,48.63067909399721,48.769493103027344,5289400,0.0,0.0
