Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,5.942872843002966,5.971746921539307,5.892343086871904,5.971746921539307,237536000,0.0,0.0
2020-01-03 00:00:00-05:00,5.8520181115010415,5.919972391625994,5.827126404235172,5.876163005828857,205384000,0.0,0.0
2020-01-06 00:00:00-05:00,5.782819473763594,5.906032689136935,5.756683394717106,5.900805473327637,262636000,0.0,0.0
2020-01-07 00:00:00-05:00,5.9291821653038275,6.018045311441172,5.884128406356931,5.972244739532471,314856000,0.0,0.0
2020-01-08 00:00:00-05:00,5.968013727979196,6.024766771198286,5.927938401487843,5.9834465980529785,277108000,0.0,0.0
2020-01-09 00:00:00-05:00,6.069820088716528,6.121594691054852,5.995394216547652,6.049160003662109,255112000,0.0,0.0
2020-01-10 00:00:00-05:00,6.156443035524683,6.1868107409943045,6.067331103968616,6.08151912689209,316296000,0.0,0.0
2020-01-13 00:00:00-05:00,6.1646566236309255,6.297328672209286,6.142004881392839,6.272188186645508,319840000,0.0,0.0
2020-01-14 00:00:00-05:00,6.229373746085979,6.254763483153179,6.142004241545948,6.1551971435546875,359088000,0.0,0.0
2020-01-15 00:00:00-05:00,6.1678916774449775,6.190294163709813,6.086744978266976,6.1126322746276855,263104000,0.0,0.0
2020-01-16 00:00:00-05:00,6.166150111937192,6.202243064141345,6.142752030283496,6.1962690353393555,284192000,0.0,0.0
2020-01-17 00:00:00-05:00,6.2154352815743295,6.22290293601468,6.157437875586734,6.204980850219727,253792000,0.0,0.0
2020-01-21 00:00:00-05:00,6.16838910690845,6.2052288634358,6.137523377784718,6.171625137329102,217916000,0.0,0.0
2020-01-22 00:00:00-05:00,6.216928271698057,6.31226299059923,6.198010595532799,6.225640296936035,239240000,0.0,0.0
2020-01-23 00:00:00-05:00,6.265718037386,6.3025573342063925,6.176854877538977,6.294094085693359,244516000,0.0,0.0
2020-01-24 00:00:00-05:00,6.409592362297853,6.459375793854764,6.1805894317220424,6.234853267669678,373512000,0.0,0.0
2020-01-27 00:00:00-05:00,5.930177461123902,6.029993067760032,5.780578915631967,5.9789652824401855,470536000,0.0,0.0
2020-01-28 00:00:00-05:00,6.044927982147222,6.2047321817774606,5.9916597573472,6.172373294830322,310976000,0.0,0.0
2020-01-29 00:00:00-05:00,6.157936810518202,6.194029766775103,6.072060433577997,6.111887454986572,258848000,0.0,0.0
2020-01-30 00:00:00-05:00,6.01406272259242,6.132049205400673,5.959052562948683,6.118607521057129,290504000,0.0,0.0
2020-01-31 00:00:00-05:00,6.072806903806579,6.084754962077711,5.843306477363866,5.885124206542969,370420000,0.0,0.0
2020-02-03 00:00:00-05:00,5.866953096816272,6.001616814042242,5.860730288532247,5.98220157623291,255564000,0.0,0.0
2020-02-04 00:00:00-05:00,6.124082585322389,6.170629961481964,6.074050399173102,6.151463031768799,271544000,0.0,0.0
2020-02-05 00:00:00-05:00,6.272437773515948,6.282643426590387,6.158434133822679,6.2418212890625,208220000,0.0,0.0
2020-02-06 00:00:00-05:00,6.27617149723825,6.328692436218262,6.1950247854163525,6.328692436218262,218284000,0.0,0.0
2020-02-07 00:00:00-05:00,6.2886177719797365,6.3107714846565175,6.237091945195937,6.262481689453125,189752000,0.0,0.0
2020-02-10 00:00:00-05:00,6.285131888072721,6.546493618262871,6.280153451840384,6.54574728012085,529608000,0.0,0.0
2020-02-11 00:00:00-05:00,6.654025347107429,6.782963800994379,6.592045100779323,6.668213367462158,638556000,0.0,0.0
2020-02-12 00:00:00-05:00,6.720984495021811,6.790432405067395,6.682153543370366,6.783960342407227,374644000,0.0,0.0
2020-02-13 00:00:00-05:00,6.725962430377883,6.807357917751578,6.698581505354751,6.740150451660156,528016000,0.0,0.0
2020-02-14 00:00:00-05:00,7.150364912026992,7.342279230927972,7.1190016154884255,7.213340759277344,1041924000,0.0,0.0
