Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,53.89490538946599,54.36512982220353,53.89490538946599,54.292789459228516,8432600,0.0,0.0
2020-01-03 00:00:00-05:00,53.32520732253271,53.33424857329749,52.48422957016823,52.502315521240234,10546400,0.0,0.0
2020-01-06 00:00:00-05:00,52.08635501859802,52.16774008845227,51.661347164508584,51.89645767211914,8897200,0.0,0.0
2020-01-07 00:00:00-05:00,51.950706847151736,52.990623177440675,51.308671097641714,52.7374267578125,7444300,0.0,0.0
2020-01-08 00:00:00-05:00,52.619877743630354,53.33425740634656,52.547537376904025,53.12627410888672,5381500,0.0,0.0
2020-01-09 00:00:00-05:00,53.976288365114264,53.99437431754388,53.08105614187611,53.56032180786133,5112700,0.0,0.0
2020-01-10 00:00:00-05:00,53.98532351595227,53.98532351595227,53.14434584923143,53.225730895996094,4807700,0.0,0.0
2020-01-13 00:00:00-05:00,54.39225618215303,54.40129743323249,53.75926167077095,54.31087112426758,6613700,0.0,0.0
2020-01-14 00:00:00-05:00,54.401294390166434,54.835346858094866,54.18426643143103,54.54597854614258,6715200,0.0,0.0
2020-01-15 00:00:00-05:00,53.95820117688218,53.985331829676575,52.683170880909564,52.80072784423828,10075100,0.0,0.0
2020-01-16 00:00:00-05:00,53.53319945154424,53.97629325279342,52.719348766229196,53.12627410888672,11215700,0.0,0.0
2020-01-17 00:00:00-05:00,53.026803851918906,53.12627487595397,52.457108363972786,52.97254943847656,8125700,0.0,0.0
2020-01-21 00:00:00-05:00,52.43901942650502,53.352337586026366,51.968795020276275,52.66508865356445,9873700,0.0,0.0
2020-01-22 00:00:00-05:00,53.26191965154428,53.29808811190961,52.73743730650036,52.764564514160156,8124500,0.0,0.0
2020-01-23 00:00:00-05:00,52.321466642035354,52.511363980044166,51.20016166845122,51.977840423583984,9999200,0.0,0.0
2020-01-24 00:00:00-05:00,52.52945109976054,52.57466425987929,51.959755623543856,52.20391082763672,10402200,0.0,0.0
2020-01-27 00:00:00-05:00,50.295880969589255,50.63046591129882,49.7894881056702,49.970340728759766,9675500,0.0,0.0
2020-01-28 00:00:00-05:00,50.395354446780324,51.65229886625861,50.169285207318964,51.62517166137695,8124400,0.0,0.0
2020-01-29 00:00:00-05:00,52.014008281466594,52.014008281466594,51.408140957954075,51.71559524536133,7693400,0.0,0.0
2020-01-30 00:00:00-05:00,49.807560384173236,50.675665155035176,49.7894744369209,50.45863723754883,10295700,0.0,0.0
2020-01-31 00:00:00-05:00,50.12406544420505,50.16927859623077,48.4692371736334,48.77669143676758,13467200,0.0,0.0
2020-02-03 00:00:00-05:00,49.14744270338711,49.68096615340358,48.95754540326487,49.52724075317383,9594300,0.0,0.0
2020-02-04 00:00:00-05:00,51.47143936002726,52.12251983020875,51.45335685767121,52.014007568359375,12746600,0.0,0.0
2020-02-05 00:00:00-05:00,52.53849110999735,52.58370771859022,51.69751324340522,52.3757209777832,6594400,0.0,0.0
2020-02-06 00:00:00-05:00,52.692213779915726,52.701255030842944,51.79697815825035,52.46614456176758,4236300,0.0,0.0
2020-02-07 00:00:00-05:00,51.670377250390864,51.670377250390864,50.6937600727405,50.82035827636719,6808400,0.0,0.0
2020-02-10 00:00:00-05:00,51.03738830371323,51.58899777879358,50.94696199121006,51.56187057495117,4281200,0.0,0.0
