Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,67.01856198170586,68.02601623535156,66.92313363598711,68.02601623535156,27278000,0.0,0.0
2020-01-03 00:00:00-05:00,66.99820103964831,68.27802417992353,66.96439954199664,67.670166015625,23408000,0.0,0.0
2020-01-06 00:00:00-05:00,67.17860597671533,69.499191867548,67.14729959032974,69.47384643554688,46768000,0.0,0.0
2020-01-07 00:00:00-05:00,69.60555247399162,69.75664673328069,69.16320569581798,69.33964538574219,34330000,0.0,0.0
2020-01-08 00:00:00-05:00,69.3252356720482,70.1716609025224,69.21639136959885,69.83319091796875,35314000,0.0,0.0
2020-01-09 00:00:00-05:00,70.67264093922758,71.0081303838778,70.09013594872883,70.5662841796875,33200000,0.0,0.0
2020-01-10 00:00:00-05:00,71.04741722766647,71.31928531432982,70.55685944710041,71.02206420898438,26258000,0.0,0.0
2020-01-13 00:00:00-05:00,71.33468441838829,71.64432795542501,70.84363370983334,71.572265625,30730000,0.0,0.0
2020-01-14 00:00:00-05:00,71.57077301886883,71.70148932616486,70.96291488785906,71.10308074951172,26076000,0.0,0.0
2020-01-15 00:00:00-05:00,71.22384985953249,71.60953726300379,71.15625445629315,71.531005859375,21550000,0.0,0.0
2020-01-16 00:00:00-05:00,71.84164444347402,72.10258409230669,71.57076987035354,72.07574462890625,26080000,0.0,0.0
2020-01-17 00:00:00-05:00,72.69105070603683,73.58617980749594,72.39333666717486,73.53498840332031,52424000,0.0,0.0
2020-01-21 00:00:00-05:00,73.50913225817841,74.04989542531067,73.07225349954186,73.67066955566406,48930000,0.0,0.0
2020-01-22 00:00:00-05:00,74.04245031405236,74.58171193877597,73.69105734974633,73.75119018554688,28458000,0.0,0.0
2020-01-23 00:00:00-05:00,73.93409925242247,74.22982630605293,73.57475076336847,73.79194641113281,26650000,0.0,0.0
2020-01-24 00:00:00-05:00,74.196020446127,74.264609339692,72.72285326500032,72.87146759033203,29786000,0.0,0.0
2020-01-27 00:00:00-05:00,71.15029466332358,71.40079126440537,70.55187853238326,71.15973663330078,34132000,0.0,0.0
2020-01-28 00:00:00-05:00,71.65724377248847,72.30635072302904,71.09163568309349,72.09263610839844,29724000,0.0,0.0
2020-01-29 00:00:00-05:00,72.48826018621243,72.77057128358875,71.8386602655739,72.40078735351562,21566000,0.0,0.0
2020-01-30 00:00:00-05:00,71.47633343927552,72.32871958888423,71.32225869315518,72.27902221679688,27110000,0.0,0.0
2020-01-31 00:00:00-05:00,72.95545516302556,73.04541551332758,70.92761599710025,71.2119140625,43822000,0.0,0.0
2020-02-03 00:00:00-05:00,72.64680873440162,73.8719668380353,72.39631214725966,73.68806457519531,71636000,0.0,0.0
2020-02-04 00:00:00-05:00,72.29094881897467,72.92961273294455,70.67762338918578,71.83965301513672,95880000,0.0,0.0
2020-02-05 00:00:00-05:00,72.74422404612974,72.7924349696494,71.05784279922015,71.8714599609375,36376000,0.0,0.0
2020-02-06 00:00:00-05:00,72.16619329609739,73.63637998213783,72.09164344918123,73.3585433959961,37822000,0.0,0.0
2020-02-07 00:00:00-05:00,72.93209763057403,73.8197716529651,72.83368880237215,73.51460266113281,28360000,0.0,0.0
2020-02-10 00:00:00-05:00,73.42118025370303,74.99424288601814,73.32028388708478,74.98330688476562,38302000,0.0,0.0
2020-02-11 00:00:00-05:00,75.21241442565409,76.03796856822773,74.82374660529732,75.05287170410156,34852000,0.0,0.0
2020-02-12 00:00:00-05:00,75.34115772589581,75.56183438962064,74.98380380484578,75.47883605957031,31042000,0.0,0.0
2020-02-13 00:00:00-05:00,75.04989966377812,75.84264589938986,74.75168510837082,75.21839141845703,22914000,0.0,0.0
2020-02-14 00:00:00-05:00,75.27504801856062,75.54940357919031,74.82871969441815,75.48379516601562,23198000,0.0,0.0
2020-02-18 00:00:00-05:00,75.2656116722523,76.07177387697551,75.10010038845961,75.51908874511719,25642000,0.0,0.0
